ID,CNumber,Target,Screen Conc(0.001),% Activity Remaining,Standard Deviation,Screen Conc(0.01),% Activity Remaining,Standard Deviation,Screen Conc(0.1),% Activity Remaining,Standard Deviation,Screen Conc(0.1-1.0),% Activity Remaining,Standard Deviation,Screen Conc(1.0),% Activity Remaining,Standard Deviation,Screen Conc(1.0-5.0),% Activity Remaining,Standard Deviation,Screen Conc(5.0-10.0),% Activity Remaining,Standard Deviation,Screen Conc(10.0),% Activity Remaining,Standard Deviation,Screen Conc(10.0-25.0),% Activity Remaining,Standard Deviation,Screen Conc(25.0),% Activity Remaining,Standard Deviation,Screen Conc(25.0-50.0),% Activity Remaining,Standard Deviation,Screen Conc(50.0),% Activity Remaining,Standard Deviation,Screen Conc(100.0),% Activity Remaining,Standard Deviation,Screen Conc(>100.0),% Activity Remaining,Standard Deviation
13181,298,MST3,,,,,,,,,,,,,1.0,95,7,,,,,,,10.0,128,14,,,,,,,,,,,,,,,,,,
13182,298,MST4,,,,,,,,,,,,,1.0,119,6,,,,,,,10.0,108,1,,,,,,,,,,,,,,,,,,
13183,298,GCK,,,,,,,,,,,,,1.0,106,1,,,,,,,10.0,114,23,,,,,,,,,,,,,,,,,,
13184,298,MAP4K3,,,,,,,,,,,,,1.0,101,6,,,,,,,10.0,138,20,,,,,,,,,,,,,,,,,,
13185,298,MAP4K5,,,,,,,,,,,,,1.0,126,30,,,,,,,10.0,114,9,,,,,,,,,,,,,,,,,,
13186,298,MINK1,,,,,,,,,,,,,1.0,121,14,,,,,,,10.0,143,7,,,,,,,,,,,,,,,,,,
13187,298,MEKK1,,,,,,,,,,,,,1.0,109,7,,,,,,,10.0,119,5,,,,,,,,,,,,,,,,,,
13188,298,MLK1,,,,,,,,,,,,,1.0,108,7,,,,,,,10.0,110,2,,,,,,,,,,,,,,,,,,
13189,298,MLK3,,,,,,,,,,,,,1.0,91,6,,,,,,,10.0,92,1,,,,,,,,,,,,,,,,,,
13190,298,TESK1,,,,,,,,,,,,,1.0,116,22,,,,,,,10.0,110,24,,,,,,,,,,,,,,,,,,
13191,298,TAO1,,,,,,,,,,,,,1.0,106,6,,,,,,,10.0,103,31,,,,,,,,,,,,,,,,,,
13192,298,ASK1,,,,,,,,,,,,,1.0,104,4,,,,,,,10.0,100,5,,,,,,,,,,,,,,,,,,
13193,298,TAK1,,,,,,,,,,,,,1.0,115,8,,,,,,,10.0,115,12,,,,,,,,,,,,,,,,,,
13194,298,IRAK1,,,,,,,,,,,,,1.0,99,13,,,,,,,10.0,100,10,,,,,,,,,,,,,,,,,,
13195,298,IRAK4,,,,,,,,,,,,,1.0,93,10,,,,,,,10.0,84,4,,,,,,,,,,,,,,,,,,
13196,298,RIPK2,,,,,,,,,,,,,1.0,95,2,,,,,,,10.0,90,5,,,,,,,,,,,,,,,,,,
13197,298,OSR1,,,,,,,,,,,,,1.0,119,24,,,,,,,10.0,110,7,,,,,,,,,,,,,,,,,,
13198,298,TTK,,,,,,,,,,,,,1.0,98,2,,,,,,,10.0,104,0,,,,,,,,,,,,,,,,,,
13199,298,MPSK1,,,,,,,,,,,,,1.0,98,9,,,,,,,10.0,103,8,,,,,,,,,,,,,,,,,,
13200,298,WNK1,,,,,,,,,,,,,1.0,102,7,,,,,,,10.0,98,9,,,,,,,,,,,,,,,,,,
13201,298,ULK1,,,,,,,,,,,,,1.0,122,25,,,,,,,10.0,122,11,,,,,,,,,,,,,,,,,,
13202,298,ULK2,,,,,,,,,,,,,1.0,102,8,,,,,,,10.0,105,7,,,,,,,,,,,,,,,,,,
13203,298,TGFBR1,,,,,,,,,,,,,1.0,111,10,,,,,,,10.0,99,9,,,,,,,,,,,,,,,,,,
13204,298,Src,,,,,,,,,,,,,1.0,135,9,,,,,,,10.0,74,13,,,,,,,,,,,,,,,,,,
13205,298,Lck,,,,,,,,,,,,,1.0,121,14,,,,,,,10.0,119,1,,,,,,,,,,,,,,,,,,
13206,298,CSK,,,,,,,,,,,,,1.0,98,2,,,,,,,10.0,104,1,,,,,,,,,,,,,,,,,,
13207,298,YES1,,,,,,,,,,,,,1.0,91,3,,,,,,,10.0,112,27,,,,,,,,,,,,,,,,,,
13208,298,ABL,,,,,,,,,,,,,1.0,101,1,,,,,,,10.0,103,3,,,,,,,,,,,,,,,,,,
13209,298,BTK,,,,,,,,,,,,,1.0,125,8,,,,,,,10.0,132,15,,,,,,,,,,,,,,,,,,
13210,298,JAK2,,,,,,,,,,,,,1.0,107,26,,,,,,,10.0,117,3,,,,,,,,,,,,,,,,,,
13211,298,SYK,,,,,,,,,,,,,1.0,108,0,,,,,,,10.0,112,2,,,,,,,,,,,,,,,,,,
13212,298,ZAP70,,,,,,,,,,,,,1.0,115,5,,,,,,,10.0,112,22,,,,,,,,,,,,,,,,,,
13213,298,TIE2,,,,,,,,,,,,,1.0,96,4,,,,,,,10.0,96,18,,,,,,,,,,,,,,,,,,
13214,298,BRK,,,,,,,,,,,,,1.0,78,7,,,,,,,10.0,82,12,,,,,,,,,,,,,,,,,,
13215,298,EPH-A2,,,,,,,,,,,,,1.0,105,8,,,,,,,10.0,99,3,,,,,,,,,,,,,,,,,,
13216,298,EPH-A4,,,,,,,,,,,,,1.0,114,19,,,,,,,10.0,99,6,,,,,,,,,,,,,,,,,,
13217,298,EPH-B1,,,,,,,,,,,,,1.0,127,12,,,,,,,10.0,124,5,,,,,,,,,,,,,,,,,,
13218,298,EPH-B2,,,,,,,,,,,,,1.0,116,8,,,,,,,10.0,118,34,,,,,,,,,,,,,,,,,,
13219,298,EPH-B3,,,,,,,,,,,,,1.0,109,3,,,,,,,10.0,117,11,,,,,,,,,,,,,,,,,,
13220,298,EPH-B4,,,,,,,,,,,,,1.0,115,16,,,,,,,10.0,121,14,,,,,,,,,,,,,,,,,,
13221,298,FGF-R1,,,,,,,,,,,,,1.0,127,2,,,,,,,10.0,117,6,,,,,,,,,,,,,,,,,,
13222,284,Aurora B,,,,,,,,,,,,,1.0,83,5,,,,,,,10.0,105,9,,,,,,,,,,,,,,,,,,
13223,284,TLK1,,,,,,,,,,,,,1.0,95,9,,,,,,,10.0,106,13,,,,,,,,,,,,,,,,,,
13224,284,LKB1,,,,,,,,,,,,,1.0,116,2,,,,,,,10.0,112,7,,,,,,,,,,,,,,,,,,
13225,284,AMPK,,,,,,,,,,,,,1.0,98,1,,,,,,,10.0,92,5,,,,,,,,,,,,,,,,,,
13226,284,AMPK (hum),,,,,,,,,,,,,1.0,106,0,,,,,,,10.0,102,3,,,,,,,,,,,,,,,,,,
13227,284,MARK1,,,,,,,,,,,,,1.0,98,6,,,,,,,10.0,100,0,,,,,,,,,,,,,,,,,,
13228,284,MARK2,,,,,,,,,,,,,1.0,99,0,,,,,,,10.0,104,17,,,,,,,,,,,,,,,,,,
13229,284,MARK3,,,,,,,,,,,,,1.0,91,11,,,,,,,10.0,94,0,,,,,,,,,,,,,,,,,,
13230,284,MARK4,,,,,,,,,,,,,1.0,86,22,,,,,,,10.0,90,19,,,,,,,,,,,,,,,,,,
13231,284,BRSK1,,,,,,,,,,,,,1.0,84,5,,,,,,,10.0,94,10,,,,,,,,,,,,,,,,,,
13232,284,BRSK2,,,,,,,,,,,,,1.0,98,5,,,,,,,10.0,105,7,,,,,,,,,,,,,,,,,,
13233,284,MELK,,,,,,,,,,,,,1.0,94,3,,,,,,,10.0,90,2,,,,,,,,,,,,,,,,,,
13234,284,NUAK1,,,,,,,,,,,,,1.0,99,5,,,,,,,10.0,90,22,,,,,,,,,,,,,,,,,,
13235,284,SIK2,,,,,,,,,,,,,1.0,83,9,,,,,,,10.0,91,0,,,,,,,,,,,,,,,,,,
13236,284,SIK3,,,,,,,,,,,,,1.0,91,7,,,,,,,10.0,94,10,,,,,,,,,,,,,,,,,,
13237,284,TSSK1,,,,,,,,,,,,,1.0,89,17,,,,,,,10.0,100,14,,,,,,,,,,,,,,,,,,
13238,284,CK1 gamma 2,,,,,,,,,,,,,1.0,99,7,,,,,,,10.0,90,1,,,,,,,,,,,,,,,,,,
13239,284,CK1 delta ,,,,,,,,,,,,,1.0,102,2,,,,,,,10.0,97,4,,,,,,,,,,,,,,,,,,
13240,284,CK2,,,,,,,,,,,,,1.0,106,5,,,,,,,10.0,93,7,,,,,,,,,,,,,,,,,,
13241,284,TTBK1,,,,,,,,,,,,,1.0,106,18,,,,,,,10.0,118,14,,,,,,,,,,,,,,,,,,
13242,284,TTBK2,,,,,,,,,,,,,1.0,93,25,,,,,,,10.0,101,8,,,,,,,,,,,,,,,,,,
13243,284,DYRK1A,,,,,,,,,,,,,1.0,107,1,,,,,,,10.0,99,11,,,,,,,,,,,,,,,,,,
13244,284,DYRK2,,,,,,,,,,,,,1.0,101,9,,,,,,,10.0,103,14,,,,,,,,,,,,,,,,,,
13245,284,DYRK3,,,,,,,,,,,,,1.0,104,8,,,,,,,10.0,99,2,,,,,,,,,,,,,,,,,,
13246,284,NEK2a,,,,,,,,,,,,,1.0,97,18,,,,,,,10.0,96,15,,,,,,,,,,,,,,,,,,
13247,284,NEK6,,,,,,,,,,,,,1.0,105,13,,,,,,,10.0,96,8,,,,,,,,,,,,,,,,,,
13248,284,IKK beta ,,,,,,,,,,,,,1.0,100,7,,,,,,,10.0,106,4,,,,,,,,,,,,,,,,,,
13249,284,IKK epsilon ,,,,,,,,,,,,,1.0,119,1,,,,,,,10.0,99,2,,,,,,,,,,,,,,,,,,
13250,284,TBK1,,,,,,,,,,,,,1.0,95,6,,,,,,,10.0,102,7,,,,,,,,,,,,,,,,,,
13251,284,PIM1,,,,,,,,,,,,,1.0,93,7,,,,,,,10.0,87,1,,,,,,,,,,,,,,,,,,
13252,284,PIM2,,,,,,,,,,,,,1.0,98,9,,,,,,,10.0,99,21,,,,,,,,,,,,,,,,,,
13253,284,PIM3,,,,,,,,,,,,,1.0,101,9,,,,,,,10.0,103,12,,,,,,,,,,,,,,,,,,
13254,284,SRPK1,,,,,,,,,,,,,1.0,104,5,,,,,,,10.0,104,8,,,,,,,,,,,,,,,,,,
13255,284,EF2K,,,,,,,,,,,,,1.0,94,7,,,,,,,10.0,82,5,,,,,,,,,,,,,,,,,,
13256,284,EIF2AK3,,,,,,,,,,,,,1.0,86,8,,,,,,,10.0,101,2,,,,,,,,,,,,,,,,,,
13257,284,HIPK1,,,,,,,,,,,,,1.0,92,7,,,,,,,10.0,101,10,,,,,,,,,,,,,,,,,,
13258,284,HIPK2,,,,,,,,,,,,,1.0,107,3,,,,,,,10.0,103,16,,,,,,,,,,,,,,,,,,
13259,284,HIPK3,,,,,,,,,,,,,1.0,108,35,,,,,,,10.0,119,27,,,,,,,,,,,,,,,,,,
13260,284,CLK2,,,,,,,,,,,,,1.0,104,12,,,,,,,10.0,98,2,,,,,,,,,,,,,,,,,,
13261,284,PAK2,,,,,,,,,,,,,1.0,101,6,,,,,,,10.0,103,11,,,,,,,,,,,,,,,,,,
13262,284,PAK4,,,,,,,,,,,,,1.0,102,0,,,,,,,10.0,107,8,,,,,,,,,,,,,,,,,,
13263,284,PAK5,,,,,,,,,,,,,1.0,86,7,,,,,,,10.0,77,15,,,,,,,,,,,,,,,,,,
13264,284,PAK6,,,,,,,,,,,,,1.0,102,12,,,,,,,10.0,104,3,,,,,,,,,,,,,,,,,,
13265,284,MST2,,,,,,,,,,,,,1.0,102,7,,,,,,,10.0,101,1,,,,,,,,,,,,,,,,,,
13266,284,MST3,,,,,,,,,,,,,1.0,82,10,,,,,,,10.0,84,9,,,,,,,,,,,,,,,,,,
13267,284,MST4,,,,,,,,,,,,,1.0,106,3,,,,,,,10.0,112,12,,,,,,,,,,,,,,,,,,
13268,284,GCK,,,,,,,,,,,,,1.0,103,15,,,,,,,10.0,114,0,,,,,,,,,,,,,,,,,,
13269,284,MAP4K3,,,,,,,,,,,,,1.0,100,9,,,,,,,10.0,110,12,,,,,,,,,,,,,,,,,,
13270,284,MAP4K5,,,,,,,,,,,,,1.0,109,2,,,,,,,10.0,115,6,,,,,,,,,,,,,,,,,,
13271,284,MINK1,,,,,,,,,,,,,1.0,111,6,,,,,,,10.0,118,2,,,,,,,,,,,,,,,,,,
13272,284,MEKK1,,,,,,,,,,,,,1.0,101,15,,,,,,,10.0,97,5,,,,,,,,,,,,,,,,,,
13273,284,MLK1,,,,,,,,,,,,,1.0,99,3,,,,,,,10.0,99,2,,,,,,,,,,,,,,,,,,
13274,284,MLK3,,,,,,,,,,,,,1.0,92,17,,,,,,,10.0,98,9,,,,,,,,,,,,,,,,,,
13275,284,TESK1,,,,,,,,,,,,,1.0,77,6,,,,,,,10.0,77,4,,,,,,,,,,,,,,,,,,
13276,284,TAO1,,,,,,,,,,,,,1.0,106,7,,,,,,,10.0,96,0,,,,,,,,,,,,,,,,,,
13277,284,ASK1,,,,,,,,,,,,,1.0,102,12,,,,,,,10.0,101,3,,,,,,,,,,,,,,,,,,
13278,284,TAK1,,,,,,,,,,,,,1.0,99,5,,,,,,,10.0,104,9,,,,,,,,,,,,,,,,,,
13279,284,IRAK1,,,,,,,,,,,,,1.0,96,0,,,,,,,10.0,101,19,,,,,,,,,,,,,,,,,,
13280,284,IRAK4,,,,,,,,,,,,,1.0,107,4,,,,,,,10.0,110,10,,,,,,,,,,,,,,,,,,
13281,284,RIPK2,,,,,,,,,,,,,1.0,97,2,,,,,,,10.0,106,0,,,,,,,,,,,,,,,,,,
13282,284,OSR1,,,,,,,,,,,,,1.0,91,2,,,,,,,10.0,112,4,,,,,,,,,,,,,,,,,,
13283,284,TTK,,,,,,,,,,,,,1.0,104,5,,,,,,,10.0,118,14,,,,,,,,,,,,,,,,,,
13284,284,MPSK1,,,,,,,,,,,,,1.0,98,5,,,,,,,10.0,100,3,,,,,,,,,,,,,,,,,,
13285,284,WNK1,,,,,,,,,,,,,1.0,104,5,,,,,,,10.0,106,3,,,,,,,,,,,,,,,,,,
13286,284,ULK1,,,,,,,,,,,,,1.0,104,2,,,,,,,10.0,103,3,,,,,,,,,,,,,,,,,,
13287,284,ULK2,,,,,,,,,,,,,1.0,106,12,,,,,,,10.0,105,0,,,,,,,,,,,,,,,,,,
13288,284,TGFBR1,,,,,,,,,,,,,1.0,105,19,,,,,,,10.0,115,5,,,,,,,,,,,,,,,,,,
13289,284,Src,,,,,,,,,,,,,1.0,105,17,,,,,,,10.0,114,8,,,,,,,,,,,,,,,,,,
13290,284,Lck,,,,,,,,,,,,,1.0,100,6,,,,,,,10.0,99,1,,,,,,,,,,,,,,,,,,
13291,284,CSK,,,,,,,,,,,,,1.0,87,7,,,,,,,10.0,97,3,,,,,,,,,,,,,,,,,,
13292,284,YES1,,,,,,,,,,,,,1.0,102,14,,,,,,,10.0,102,11,,,,,,,,,,,,,,,,,,
13293,284,ABL,,,,,,,,,,,,,1.0,96,14,,,,,,,10.0,101,10,,,,,,,,,,,,,,,,,,
13294,284,BTK,,,,,,,,,,,,,1.0,104,12,,,,,,,10.0,107,12,,,,,,,,,,,,,,,,,,
13295,284,JAK2,,,,,,,,,,,,,1.0,103,3,,,,,,,10.0,93,7,,,,,,,,,,,,,,,,,,
13296,284,SYK,,,,,,,,,,,,,1.0,108,25,,,,,,,10.0,114,17,,,,,,,,,,,,,,,,,,
13297,284,ZAP70,,,,,,,,,,,,,1.0,110,18,,,,,,,10.0,116,3,,,,,,,,,,,,,,,,,,
13298,284,TIE2,,,,,,,,,,,,,1.0,85,23,,,,,,,10.0,90,39,,,,,,,,,,,,,,,,,,
13299,284,BRK,,,,,,,,,,,,,1.0,101,26,,,,,,,10.0,114,7,,,,,,,,,,,,,,,,,,
13300,284,EPH-A2,,,,,,,,,,,,,1.0,106,35,,,,,,,10.0,96,11,,,,,,,,,,,,,,,,,,
13301,284,EPH-A4,,,,,,,,,,,,,1.0,110,9,,,,,,,10.0,124,6,,,,,,,,,,,,,,,,,,
13302,284,EPH-B1,,,,,,,,,,,,,1.0,115,7,,,,,,,10.0,126,12,,,,,,,,,,,,,,,,,,
13303,284,EPH-B2,,,,,,,,,,,,,1.0,107,15,,,,,,,10.0,113,18,,,,,,,,,,,,,,,,,,
13304,284,EPH-B3,,,,,,,,,,,,,1.0,98,21,,,,,,,10.0,102,16,,,,,,,,,,,,,,,,,,
13305,284,EPH-B4,,,,,,,,,,,,,1.0,91,7,,,,,,,10.0,99,15,,,,,,,,,,,,,,,,,,
13306,284,FGF-R1,,,,,,,,,,,,,1.0,110,21,,,,,,,10.0,109,6,,,,,,,,,,,,,,,,,,
13307,284,HER4,,,,,,,,,,,,,1.0,105,36,,,,,,,10.0,106,6,,,,,,,,,,,,,,,,,,
13308,284,IGF-1R,,,,,,,,,,,,,1.0,106,14,,,,,,,10.0,106,8,,,,,,,,,,,,,,,,,,
13309,284,IR,,,,,,,,,,,,,1.0,103,29,,,,,,,10.0,107,11,,,,,,,,,,,,,,,,,,
13310,284,IRR,,,,,,,,,,,,,1.0,102,14,,,,,,,10.0,109,8,,,,,,,,,,,,,,,,,,
13311,284,TrkA,,,,,,,,,,,,,1.0,116,22,,,,,,,10.0,141,7,,,,,,,,,,,,,,,,,,
13312,284,DDR2,,,,,,,,,,,,,1.0,102,17,,,,,,,10.0,102,4,,,,,,,,,,,,,,,,,,
13313,284,VEGFR1,,,,,,,,,,,,,1.0,100,1,,,,,,,10.0,110,12,,,,,,,,,,,,,,,,,,
13314,284,PDGFRA,,,,,,,,,,,,,1.0,85,4,,,,,,,10.0,82,2,,,,,,,,,,,,,,,,,,
13315,284,MKK1,,,,,,,,,,,,,1.0,90,7,,,,,,,10.0,92,1,,,,,,,,,,,,,,,,,,
13316,284,MKK2,,,,,,,,,,,,,1.0,83,2,,,,,,,10.0,81,10,,,,,,,,,,,,,,,,,,
13317,284,MKK6,,,,,,,,,,,,,1.0,93,2,,,,,,,10.0,100,19,,,,,,,,,,,,,,,,,,
13318,284,ERK1,,,,,,,,,,,,,1.0,90,10,,,,,,,10.0,94,5,,,,,,,,,,,,,,,,,,
13319,284,ERK2,,,,,,,,,,,,,1.0,104,27,,,,,,,10.0,101,25,,,,,,,,,,,,,,,,,,
13320,284,ERK5,,,,,,,,,,,,,1.0,98,9,,,,,,,10.0,107,19,,,,,,,,,,,,,,,,,,
13321,284,JNK1,,,,,,,,,,,,,1.0,99,11,,,,,,,10.0,106,9,,,,,,,,,,,,,,,,,,
13322,284,JNK2,,,,,,,,,,,,,1.0,100,16,,,,,,,10.0,102,9,,,,,,,,,,,,,,,,,,
13323,284,JNK3,,,,,,,,,,,,,1.0,90,0,,,,,,,10.0,95,7,,,,,,,,,,,,,,,,,,
13324,284,p38 alpha MAPK,,,,,,,,,,,,,1.0,105,4,,,,,,,10.0,103,9,,,,,,,,,,,,,,,,,,
13325,284,p38 beta MAPK,,,,,,,,,,,,,1.0,96,6,,,,,,,10.0,106,3,,,,,,,,,,,,,,,,,,
13326,284,p38 gamma MAPK,,,,,,,,,,,,,1.0,109,8,,,,,,,10.0,108,10,,,,,,,,,,,,,,,,,,
13327,284,p38 delta MAPK,,,,,,,,,,,,,1.0,109,11,,,,,,,10.0,123,6,,,,,,,,,,,,,,,,,,
13328,284,ERK8,,,,,,,,,,,,,1.0,92,9,,,,,,,10.0,98,3,,,,,,,,,,,,,,,,,,
13329,284,RSK1,,,,,,,,,,,,,1.0,98,1,,,,,,,10.0,97,4,,,,,,,,,,,,,,,,,,
13330,284,RSK2,,,,,,,,,,,,,1.0,93,2,,,,,,,10.0,101,8,,,,,,,,,,,,,,,,,,
13331,284,PDK1,,,,,,,,,,,,,1.0,91,21,,,,,,,10.0,89,7,,,,,,,,,,,,,,,,,,
13332,284,PKB alpha ,,,,,,,,,,,,,1.0,88,3,,,,,,,10.0,91,12,,,,,,,,,,,,,,,,,,
13333,284,PKB beta ,,,,,,,,,,,,,1.0,85,9,,,,,,,10.0,94,7,,,,,,,,,,,,,,,,,,
13334,284,SGK1,,,,,,,,,,,,,1.0,91,10,,,,,,,10.0,96,23,,,,,,,,,,,,,,,,,,
13335,284,S6K1,,,,,,,,,,,,,1.0,94,10,,,,,,,10.0,93,0,,,,,,,,,,,,,,,,,,
13336,284,PKA,,,,,,,,,,,,,1.0,101,16,,,,,,,10.0,84,3,,,,,,,,,,,,,,,,,,
13337,284,ROCK 2,,,,,,,,,,,,,1.0,90,8,,,,,,,10.0,88,5,,,,,,,,,,,,,,,,,,
13338,284,PRK2,,,,,,,,,,,,,1.0,93,8,,,,,,,10.0,88,8,,,,,,,,,,,,,,,,,,
13339,284,PKC alpha ,,,,,,,,,,,,,1.0,107,1,,,,,,,10.0,100,7,,,,,,,,,,,,,,,,,,
13340,284,PKC gamma ,,,,,,,,,,,,,1.0,108,4,,,,,,,10.0,112,6,,,,,,,,,,,,,,,,,,
13341,284,PKC zeta ,,,,,,,,,,,,,1.0,100,16,,,,,,,10.0,108,15,,,,,,,,,,,,,,,,,,
13342,284,PKD1,,,,,,,,,,,,,1.0,103,7,,,,,,,10.0,114,18,,,,,,,,,,,,,,,,,,
13343,284,STK33,,,,,,,,,,,,,1.0,128,18,,,,,,,10.0,119,11,,,,,,,,,,,,,,,,,,
13344,284,MSK1,,,,,,,,,,,,,1.0,91,9,,,,,,,10.0,94,24,,,,,,,,,,,,,,,,,,
13345,284,MNK1,,,,,,,,,,,,,1.0,116,7,,,,,,,10.0,111,10,,,,,,,,,,,,,,,,,,
13346,284,MNK2,,,,,,,,,,,,,1.0,80,2,,,,,,,10.0,89,1,,,,,,,,,,,,,,,,,,
13347,284,MAPKAP-K2 ,,,,,,,,,,,,,1.0,79,13,,,,,,,10.0,92,16,,,,,,,,,,,,,,,,,,
13348,284,MAPKAP-K3,,,,,,,,,,,,,1.0,94,5,,,,,,,10.0,86,2,,,,,,,,,,,,,,,,,,
13349,284,PRAK,,,,,,,,,,,,,1.0,86,12,,,,,,,10.0,87,10,,,,,,,,,,,,,,,,,,
13350,284,CAMKK beta ,,,,,,,,,,,,,1.0,92,7,,,,,,,10.0,84,8,,,,,,,,,,,,,,,,,,
13351,284,CAMK1,,,,,,,,,,,,,1.0,103,2,,,,,,,10.0,91,12,,,,,,,,,,,,,,,,,,
13352,284,SmMLCK,,,,,,,,,,,,,1.0,94,9,,,,,,,10.0,94,6,,,,,,,,,,,,,,,,,,
13353,284,PHK,,,,,,,,,,,,,1.0,101,2,,,,,,,10.0,103,3,,,,,,,,,,,,,,,,,,
13354,284,DAPK1,,,,,,,,,,,,,1.0,95,12,,,,,,,10.0,104,12,,,,,,,,,,,,,,,,,,
13355,284,CHK1,,,,,,,,,,,,,1.0,94,3,,,,,,,10.0,82,4,,,,,,,,,,,,,,,,,,
13356,284,CHK2,,,,,,,,,,,,,1.0,96,12,,,,,,,10.0,93,6,,,,,,,,,,,,,,,,,,
13357,284,GSK3 beta ,,,,,,,,,,,,,1.0,104,20,,,,,,,10.0,92,15,,,,,,,,,,,,,,,,,,
13358,284,CDK2-Cyclin A,,,,,,,,,,,,,1.0,96,7,,,,,,,10.0,87,2,,,,,,,,,,,,,,,,,,
13359,284,CDK9-Cyclin T1,,,,,,,,,,,,,1.0,106,52,,,,,,,10.0,119,21,,,,,,,,,,,,,,,,,,
13360,284,PLK1,,,,,,,,,,,,,1.0,104,8,,,,,,,10.0,96,16,,,,,,,,,,,,,,,,,,
13361,284,Aurora A,,,,,,,,,,,,,1.0,113,18,,,,,,,10.0,100,16,,,,,,,,,,,,,,,,,,
13362,203,TAO1,,,,,,,,,,,,,1.0,None,None,,,,,,,10.0,123,20,,,,,,,,,,,,,100.0,72,3,,,
13363,203,ASK1,,,,,,,,,,,,,1.0,None,None,,,,,,,10.0,107,5,,,,,,,,,,,,,100.0,59,0,,,
13364,203,TAK1,,,,,,,,,,,,,1.0,None,None,,,,,,,10.0,95,11,,,,,,,,,,,,,100.0,69,1,,,
13365,203,IRAK1,,,,,,,,,,,,,1.0,None,None,,,,,,,10.0,63,1,,,,,,,,,,,,,100.0,30,1,,,
13366,203,IRAK4,,,,,,,,,,,,,1.0,None,None,,,,,,,10.0,68,3,,,,,,,,,,,,,100.0,23,2,,,
13367,203,RIPK2,,,,,,,,,,,,,1.0,None,None,,,,,,,10.0,92,4,,,,,,,,,,,,,100.0,80,4,,,
13368,203,OSR1,,,,,,,,,,,,,1.0,None,None,,,,,,,10.0,106,11,,,,,,,,,,,,,100.0,77,4,,,
13369,203,TTK,,,,,,,,,,,,,1.0,None,None,,,,,,,10.0,69,4,,,,,,,,,,,,,100.0,40,2,,,
13370,203,MPSK1,,,,,,,,,,,,,1.0,None,None,,,,,,,10.0,73,16,,,,,,,,,,,,,100.0,82,11,,,
13371,203,Src,,,,,,,,,,,,,1.0,78,2,,,,,,,10.0,104,6,,,,,,,,,,,,,100.0,72,3,,,
13372,203,Lck,,,,,,,,,,,,,1.0,95,5,,,,,,,10.0,91,5,,,,,,,,,,,,,100.0,105,2,,,
13373,203,CSK,,,,,,,,,,,,,1.0,77,3,,,,,,,10.0,100,1,,,,,,,,,,,,,100.0,85,14,,,
13374,203,YES1,,,,,,,,,,,,,1.0,102,3,,,,,,,10.0,101,1,,,,,,,,,,,,,100.0,92,10,,,
13375,203,ABL,,,,,,,,,,,,,1.0,None,None,,,,,,,10.0,105,6,,,,,,,,,,,,,100.0,110,31,,,
13376,203,BTK,,,,,,,,,,,,,1.0,103,0,,,,,,,10.0,56,8,,,,,,,,,,,,,100.0,23,3,,,
13377,203,JAK2,,,,,,,,,,,,,1.0,None,None,,,,,,,10.0,99,4,,,,,,,,,,,,,100.0,48,4,,,
13378,203,SYK,,,,,,,,,,,,,1.0,90,1,,,,,,,10.0,102,9,,,,,,,,,,,,,100.0,64,4,,,
13379,203,ZAP70,,,,,,,,,,,,,1.0,None,None,,,,,,,10.0,108,12,,,,,,,,,,,,,100.0,113,1,,,
13380,203,TIE2,,,,,,,,,,,,,1.0,None,None,,,,,,,10.0,119,4,,,,,,,,,,,,,100.0,77,4,,,
13381,203,BRK,,,,,,,,,,,,,1.0,None,None,,,,,,,10.0,58,38,,,,,,,,,,,,,100.0,43,2,,,
13382,203,EPH-A2,,,,,,,,,,,,,1.0,88,4,,,,,,,10.0,95,8,,,,,,,,,,,,,100.0,61,2,,,
13383,203,EPH-A4,,,,,,,,,,,,,1.0,None,None,,,,,,,10.0,90,3,,,,,,,,,,,,,100.0,73,8,,,
13384,203,EPH-B1,,,,,,,,,,,,,1.0,None,None,,,,,,,10.0,91,1,,,,,,,,,,,,,100.0,76,1,,,
13385,203,EPH-B2,,,,,,,,,,,,,1.0,None,None,,,,,,,10.0,92,13,,,,,,,,,,,,,100.0,63,5,,,
13386,203,EPH-B3,,,,,,,,,,,,,1.0,94,13,,,,,,,10.0,110,7,,,,,,,,,,,,,100.0,83,6,,,
13387,203,EPH-B4,,,,,,,,,,,,,1.0,None,None,,,,,,,10.0,108,6,,,,,,,,,,,,,100.0,89,15,,,
13388,203,FGF-R1,,,,,,,,,,,,,1.0,89,4,,,,,,,10.0,92,8,,,,,,,,,,,,,100.0,74,14,,,
13389,203,HER4,,,,,,,,,,,,,1.0,None,None,,,,,,,10.0,93,3,,,,,,,,,,,,,100.0,47,5,,,
13390,203,IGF-1R,,,,,,,,,,,,,1.0,47,5,,,,,,,10.0,90,10,,,,,,,,,,,,,100.0,46,6,,,
13391,203,IR,,,,,,,,,,,,,1.0,94,28,,,,,,,10.0,72,10,,,,,,,,,,,,,100.0,42,4,,,
13392,203,IRR,,,,,,,,,,,,,1.0,80,5,,,,,,,10.0,94,3,,,,,,,,,,,,,100.0,48,7,,,
13393,203,TrkA,,,,,,,,,,,,,1.0,None,None,,,,,,,10.0,69,1,,,,,,,,,,,,,100.0,27,6,,,
