ID,CNumber,CAS,Aliases
4431,160,10083-24-6,UNII:6KS3LS0D4F
4432,160,10083-24-6,"4-[2-(3,5-dihydroxyphenyl)ethenyl]benzene-1,2-diol"
4433,160,10083-24-6,6KS3LS0D4F
4434,160,10083-24-6,"5-[2-(3,4-dihydroxyphenyl)ethenyl]benzene-1,3-diol"
4435,160,10083-24-6,E'piceatannol'
4436,160,10083-24-6,"4-[(1e)-2-(3,5-dihydroxyphenyl)-ethenyl]-1,2-benzenediol"
4437,160,10083-24-6,"4-(3,5-Dihydroxystyryl)benzene-1,2-diol"
4438,160,10083-24-6,"3,3',4,5'-Tetrahydroxy-trans-stilbene"
4439,160,10083-24-6,Astringenin
4440,84,53179-13-8,Deskar
4441,84,53179-13-8,Pirfenidone
4442,84,53179-13-8,Pirfenidone [USAN:INN]
4443,84,53179-13-8,5-Methyl-1-phenyl-2(1H)-pyridone
4444,84,53179-13-8,5-methyl-1-phenyl-2-(1h)-pyridone
4445,84,53179-13-8,2(1H)-Pyridone
4446,84,53179-13-8,5-methyl-1-phenyl-
4447,84,53179-13-8,2(1H)-Pyridinone
4449,84,53179-13-8,5-21-07-00197 (Beilstein Handbook Reference)
4450,84,53179-13-8,53179-13-8
4451,84,53179-13-8,5-21-07-00197
4452,84,53179-13-8,39856-57-0
4453,84,53179-13-8,53178-13-8
4454,84,53179-13-8,Pirfenidona [INN-Spanish]
4455,84,53179-13-8,C093844
4456,84,53179-13-8,5-Methyl-1-phenyl-2(1H)-pyridinone
4457,84,53179-13-8,5-Methyl-1-phenylpyridin-2(1H)-one
4458,84,53179-13-8,5-Methyl-1-phenyl-1H-pyridin-2-one
4459,84,53179-13-8,[53179-13-8]
4460,84,53179-13-8,Compound C | BML-275 |
4461,84,53179-13-8,1020719-62-3
4462,84,53179-13-8,5-METHYL-N-PHENYL-2-1H-PYRIDONE-D5
4463,84,53179-13-8,MFCD00866047
4464,84,53179-13-8,5-Methyl-N-phenyl-2-1H-pyridone [pirfenidone]
4465,84,53179-13-8,5-Methyl-1-phenyl-2(1H)pyridinone
4466,84,53179-13-8,BR-72929
4467,84,53179-13-8,Uv1148200
4468,84,53179-13-8,Esbriet
4469,84,53179-13-8,Pirespa
4470,84,53179-13-8,Etuary
4471,84,53179-13-8,OR-2236
4472,84,53179-13-8,"5-methyl-1-phenyl-1,2-dihydropyridin-2-one"
4473,84,53179-13-8,5-Methyl-1-phenyl-2-pyridinone
4474,84,53179-13-8,5-Methyl-N-phenyl-2-1H-pyridone-d5 ( Pirfenidone-d5 )
4475,84,53179-13-8,5-methyl-1-phenylpyridin-2-one
4476,84,53179-13-8,5-methyl-1-phenyl-2-pyridone
4477,84,53179-13-8,5-methyl-1-phenyl-pyridin-2-one
4478,84,53179-13-8,Lopac0_000907
4479,84,53179-13-8,Pirfenidonum [INN-Latin]
4480,84,53179-13-8,UNII-D7NLD2JX7U
4481,84,53179-13-8,pirfenidona
4482,84,53179-13-8,pirfenidonum
4483,84,53179-13-8,AMR69
4487,84,53179-13-8,5-Methyl-N-phenyl-2-1H-pyridone
4488,84,53179-13-8,UNII:D7NLD2JX7U
4489,84,53179-13-8,Esbriet;AMR69;Deskar;Pirespa
4490,84,53179-13-8,1526549
4491,84,53179-13-8,D7NLD2JX7U
4492,84,53179-13-8,Pirfenidone-d5
4493,84,53179-13-8,3825
4494,84,53179-13-8,Pirfenidone D5
4495,84,53179-13-8,pirfenidone(amr69)
4496,84,53179-13-8,pirfenidone(rs20011449)
4497,84,53179-13-8,吡非尼酮api
4498,84,53179-13-8,5-Methyl-N-phenyl-2-1H-pyridone|5-Methyl-1-phenyl-2(1H)pyridinone|Pirfenidone
4499,84,53179-13-8,Pirfenidone|5-Methyl-1-phenyl-2(1H)pyridinone|Pirfenidone
4500,84,53179-13-8,Pirfenidone|5-methyl-1-phenyl-2(1H)-pyridinone
4502,84,53179-13-8,EP grade
4503,262,608512-97-6,"(8Z)-8-(1H-imidazol-4-ylmethylidene)-6,8-dihydro-7H-[1,3]thiazolo[5,4-e]indol-7-one"
4504,262,608512-97-6,"8-[1-(1H-imidazol-4-yl)-meth-(Z)-ylidene]-6,8-dihydro-thiazolo[5,4-e]indol-7-one"
4505,262,608512-97-6,"7H-Thiazolo[5,4-e]indol-7-one"
4506,262,608512-97-6,"6,8-dihydro-8-(1H-imidazol-4-ylmethylene)-"
4507,262,608512-97-6,C16 (PKR inhibitor)
4508,262,608512-97-6,"8- -6,8-DIHYDRO-THIAZOLO[5,4-E]INDOL-7-ONE"
4509,262,608512-97-6,608512-97-6
4510,262,608512-97-6,"(8Z)-8-(1H-Imidazol-4-ylmethylene)-6,8-dihydro-7H-[1,3]thiazolo[5,4-e]indol-7-one"
4511,262,608512-97-6,PKR Inhibitor
4512,262,608512-97-6,"(Z)-8-((1H-Imidazol-4-yl)methylene)-6H-thiazolo[5,4-e]indol-7(8H)-one"
4514,262,608512-97-6,"6,8-dihydro-8-(1H-imidazol-5-ylmethylene)-"
4515,262,608512-97-6,"(8Z)-8-(1H-Imidazol-5-ylmethylene)-6,8-dihydro-7H-[1,3]thiazolo[5,4-e]indol-7-one"
4516,262,608512-97-6,"(8E)-8-(1H-imidazol-5-ylmethylidene)-6H-pyrrolo[2,3-g][1,3]benzothiazol-7-one"
4517,262,608512-97-6,C16
4518,262,608512-97-6,"(8Z)-8-(1H-imidazol-5-ylmethylidene)-6H,7H,8H-[1,3]thiazolo[5,4-e]indol-7-one"
4519,262,608512-97-6,AC1O5VPR
4520,262,608512-97-6,AC1O5VPR|ASN 11124542
4521,262,608512-97-6,"(Z)-8-((1H-imidazol-5-yl)methylene)-6,8-dihydro-7H-thiazolo[5,4-e]indol-7-one"
4522,262,608512-97-6,[608512-97-6]
4523,262,608512-97-6,"(8Z)-8-(1H-imidazol-5-ylmethylidene)-6H-pyrrolo[2,3-g][1,3]benzothiazol-7-one"
4524,262,608512-97-6,IMIDAZOLO-OXINDOLE PKR INHIBITOR C16
4525,262,608512-97-6,"(8Z)-6,8-Dihydro-8-(1H-imidazol-5-ylmethylene)-7H-pyrrolo[2,3-g]benzo[d]thiazol-7-one"
4526,262,608512-97-6,1159885-47-8
4527,262,608512-97-6,"6,8-dihydro-8-(1H-imidazol-5-ylmethylene)-7H-pyrrolo[2,3-g]benzothiazol-7-one"
4528,262,608512-97-6,"8-[(1H-IMIDAZOL-5-YL)METHYLIDENE]-6H,7H,8H-[1,3]THIAZOLO[5,4-E]INDOL-7-ONE"
4529,262,608512-97-6,Not available
4530,262,608512-97-6,MFCD06735404
4531,264,1029872-54-5,Isoliensinine
4532,264,1029872-54-5,Isoliensinin
4533,264,1029872-54-5,6817-41-0
4534,264,1029872-54-5,7-Isoquinolinol
4535,264,1029872-54-5,"1,2,3,4-tetrahydro-1-[[4-hydroxy-3-[[(1R)-1,2,3,4-tetrahydro-6-methoxy-1-[(4-methoxyphenyl)methyl]-2-methyl-7-isoquinolinyl]oxy]phenyl]methyl]-6-methoxy-2-methyl-"
4536,264,1029872-54-5,"(1R)-1-(4-Hydroxy-3-{[(1R)-6-methoxy-1-(4-methoxybenzyl)-2-methyl-1,2,3,4-tetrahydroisoquinolin-7-yl]oxy}benzyl)-6-methoxy-2-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol"
4537,264,1029872-54-5,1029872-54-5
4538,264,1029872-54-5,Vemurafenib
4539,264,1029872-54-5,"N-[3-[[5-(4-Chlorophenyl)-1H-pyrrolo[2,3-b]pyridin-3-yl]carbonyl]-2,4-difluorophenyl]-1-Propanesulfonamide"
4540,264,1029872-54-5,PLX 4032
4541,264,1029872-54-5,"(1R)-1-(4-Hydroxy-3-{[(1R)-6-methoxy-1-(4-methoxybenzyl)-2-methyl-1,2,3,4-tetrahydro-7-isoquinolinyl]oxy}benzyl)-6-methoxy-2-methyl-1,2,3,4-tetrahydro-7-isoquinolinol"
4542,264,1029872-54-5,[6817-41-0]
4543,264,1029872-54-5,MFCD11042260
4544,264,1029872-54-5,"(1R)-1-(4-hydroxy-3-{[(1R)-6-methoxy-1-(4-methoxybenzyl)-2-methyl-1,2,3,4-tetrahydroisoquinolin-7-yl]oxy}benzyl)-6-methoxy-2-methyl-"
4545,264,1029872-54-5,"(1R)-1-[(4-HYDROXY-3-{[(1R)-6-METHOXY-1-[(4-METHOXYPHENYL)METHYL]-2-METHYL-3,4-DIHYDRO-1H-ISOQUINOLIN-7-YL]OXY}PHENYL)METHYL]-6-METHOXY-2-METHYL-3,4-DIHYDRO-1H-ISOQUINOLIN-7-OL"
4546,264,1029872-54-5,"(1R)-1-[[4-hydroxy-3-[[(1R)-6-methoxy-1-[(4-methoxyphenyl)methyl]-2-methyl-3,4-dihydro-1H-isoquinolin-7-yl]oxy]phenyl]methyl]-6-methoxy-2-methyl-3,4-dihydro-1H-isoquinolin-7-ol"
4547,264,1029872-54-5,14028-85-4
4548,264,1029872-54-5,"(R)-1-(4-hydroxy-3-(((R)-6-methoxy-1-(4-methoxybenzyl)-2-methyl-1,2,3,4-tetrahydroisoquinolin-7-yl)oxy)benzyl)-6-methoxy-2-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol"
4549,264,1029872-54-5,PLX 4032|Vemurafenib
4550,264,1029872-54-5,(+)-Isoliensinine
4551,85,918505-84-7,918505-84-7
4552,85,918505-84-7,"N-[3-[(5-Chloro-1H-pyrrolo[2,3-b]pyridin-3-yl)carbonyl]-2,4-difluorophenyl]-1-propanesulfonamide"
4553,85,918505-84-7,PLX-4720
4554,85,918505-84-7,"N-[3-({5-chloro-1H-pyrrolo[2,3-b]pyridin-3-yl}carbonyl)-2,4-difluorophenyl]propane-1-sulfonamide"
4555,85,918505-84-7,"N-(3-{5-chloro-1H-pyrrolo[2,3-b]pyridine-3-carbonyl}-2,4-difluorophenyl)propane-1-sulfonamide"
4556,85,918505-84-7,PLX 4720
4557,85,918505-84-7,PLX4720
4558,85,918505-84-7,"N-(3-(5-chloro-1H-pyrrolo[2,3-b]pyridine-3-carbonyl)-2,4-difluorophenyl)propane-1-sulfonamide"
4559,85,918505-84-7,"Propane-1-sulfonic acid[3-(5-chloro-1H-pyrrolo[2,3-b]pyridine-3-carbonyl)-2,4-difluoro-phenyl]-amide"
4560,85,918505-84-7,"Propane-1-sulfonic acid [3-(5-chloro-1H-pyrrolo[2,3-b]pyridine-3-carbonyl)-2,4-difluoro-phenyl]-amide"
4561,85,918505-84-7,1-Propanesulfonamide
4562,85,918505-84-7,"N-[3-[(5-chloro-1H-pyrrolo[2,3-b]pyridin-3-yl)carbonyl]-2,4-difluorophenyl]-"
4563,85,918505-84-7,"N-{3-[(5-Chloro-1H-pyrrolo[2,3-b]pyridin-3-yl)carbonyl]-2,4-difluorophenyl}-1-propanesulfonamide"
4564,85,918505-84-7,"N-[3-(5-chloro-1H-pyrrolo[2,3-b]pyridine-3-carbonyl)-2,4-difluoro-phenyl]propane-1-sulfonamide"
4565,85,918505-84-7,MFCD14635203
4566,85,918505-84-7,"Propane-1-sulfonic acid[3-(5-chloro-1H-pyrrolo[2,3-b]pyridine-3-carbonyl)-2,4-difluorophenyl]-amide"
4567,85,918505-84-7,"N-(3-(5-Chloro-1h-pyrrolo[2,3-b]ipyridine-3-carbonyl)-2,4-difluorophenyl)propane-1-sulfonamide"
4568,85,918505-84-7,[918505-84-7]
4569,85,918505-84-7,"N-[3-(5-chloro-1H-pyrrolo[2,3-b]pyridine-3-carbonyl)-2"
4570,85,918505-84-7,4-difluorophenyl]propane-1-sulfonamide
4571,85,918505-84-7,"N-{3-[(5-chloro-1H-pyrrolo[2,3-b]pyridin-3-yl)carbonyl]-2,4-difluorophenyl}propane-1-sulfonamide"
4572,85,918505-84-7,"N-[3-(5-chloro-1H-pyrrolo[2,3-b]pyridine-3-carbonyl)-2,4-difluorophenyl]propane-1-sulfonamide"
4573,85,918505-84-7,"N-[3-[(5-chloro-1H-pyrrolo[2,3-b]pyridin-3-yl)-oxomethyl]-2,4-difluorophenyl]-1-propanesulfonamide"
4574,85,918505-84-7,"N-[3-(5-chloro1H-pyrrolo[5,4-b]pyridine-3-carbonyl)-2,4-difluoro-phenyl]propane-1-sulfonamide"
4575,85,918505-84-7,"N-[3-(5-chloro1H-pyrrolo[5,4-b]pyridine-3-carbonyl)-2,4-difluorophenyl]propane-1-sulfonamide"
4576,85,918505-84-7,"N-[3-[(5-chloro-1H-pyrrolo[5,4-b]pyridin-3-yl)carbonyl]-2,4-difluoro-phenyl]propane-1-sulfonamide"
4577,85,918505-84-7,"N-[3-[(5-chloro-1H-pyrrolo[5,4-b]pyridin-3-yl)-oxomethyl]-2,4-difluorophenyl]propane-1-sulfonamide"
4578,85,918505-84-7,UNII-EQY31RO8HA
4579,85,918505-84-7,Raf Kinase Inhibitor V
4580,85,918505-84-7,UNII:EQY31RO8HA
4586,85,918505-84-7,EQY31RO8HA
4587,85,918505-84-7,324
4588,85,918505-84-7,"n-[3-[(5-chloro-1h-pyrrolo[2,3-b]pyridin-3-yl)carbonyl]-2,4-difluorophenyl]-1-propanesulfonamideplx-4720"
4589,85,918505-84-7,Chemistry 11737
4590,86,172889-26-8,"1-ter-butyl-3-p-tolyl-1h-pyrazolo[3,4-d]pyrimidin-4-ylamine"
4591,86,172889-26-8,"1-(tert-butyl)-3-(4-methylphenyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine"
4592,86,172889-26-8,PP1
4593,86,172889-26-8,PP 1
4594,86,172889-26-8,"1-(tert-butyl)-3-(4-methylphenyl)-1H-pyrazolo[3,4-d]pyrimidin-4-ylamine"
4595,86,172889-26-8,"1-(1,1-Dimethylethyl)-1-(4-methylphenyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine"
4596,86,172889-26-8,172889-26-8
4597,86,172889-26-8,"1-tert-butyl-3-(4-methylphenyl)-1h-pyrazolo[3,4-d]pyrimidin-4-amine"
4598,86,172889-26-8,"1H-Pyrazolo[3,4-d]pyrimidin-4-amine"
4599,86,172889-26-8,"1-(1,1-dimethylethyl)-3-(4-methylphenyl)-"
4600,86,172889-26-8,"1-tert-butyl-3-p-tolyl-1H-pyrazolo[3,4-d]pyrimidin-4-amine"
4601,86,172889-26-8,[172889-26-8]
4602,86,172889-26-8,Kinome_2004
4603,86,172889-26-8,"3-(4-Methylphenyl)-1-(2-methyl-2-propanyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine"
4604,86,172889-26-8,PYRAZOLOPYRIMIDINE 1
4605,86,172889-26-8,"1-(tert-Butyl)-3-(p-tolyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine"
4606,86,172889-26-8,"1H-PYRAZOLO[3,4-D]PYRIMIDIN-4-AMINE,1-(1,1-DIMETHYLETHYL)-3-(4-METHYLPHENYL)-"
4607,86,172889-26-8,PP1 (Src Inhibitor)
4608,86,172889-26-8,"1-(1,1-dimethylethyl)-3-(4-methylphenyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine"
4609,86,172889-26-8,MFCD01076570
4610,86,172889-26-8,"4-Amino-1-tert-butyl-3-(4-methylphenyl)pyrazolo[3,4-d]pyrimidine"
4612,86,172889-26-8,Free Base
4613,86,172889-26-8,"1-tert-butyl-3-(4-methylphenyl)pyrazolo[3,4-d]pyrimidin-4-amine"
4614,86,172889-26-8,PP1 Free Base
4615,86,172889-26-8,EI 275
4616,86,172889-26-8,PP-1
4617,86,172889-26-8,"1-tert-Butyl-3-p-tolyl-1H-pyrazolo[3,4-d]pyrimidin-4-ylamine"
4618,86,172889-26-8,"4-Amino-5-(methylphenyl)-7-(t-butyl)pyrazolo-(3,4-d)pyrimidine"
4619,86,172889-26-8,"1-tert-butyl-3-(4-methylphenyl)pyrazolo[4,5-e]pyrimidin-4-amine"
4620,87,172889-27-9,PP 2 (enzyme inhibitor)
4621,87,172889-27-9,PP 2
4622,87,172889-27-9,PP2-AG1879
4623,87,172889-27-9,AG1879
4624,87,172889-27-9,K00048
4625,87,172889-27-9,"4-Amino-5-(4-chlorophenyl)-7-(t-butyl)pyrazolo[3,4-d]pyrimidine"
4626,87,172889-27-9,"1-(tert-butyl)-3-(4-chlorophenyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine"
4627,87,172889-27-9,"1H-Pyrazolo[3,4-d]pyrimidin-4-amine"
4628,87,172889-27-9,"3-(4-chlorophenyl)-1-(1,1-dimethylethyl)-"
4630,87,172889-27-9,"3-(4-chlorophenyl)-1-(1,1-dimethylethyl)- (9CI)"
4631,87,172889-27-9,172889-27-9
4632,87,172889-27-9,"9-(4-chlorophenyl)-7-tert-butyl-3,5,8-triaza-7-azoniabicyclo[4.3.0]nona-2,4,6,9-tetraen-2-amine"
4633,87,172889-27-9,PP2
4634,87,172889-27-9,"1-tert-Butyl-3-(4-chloro-phenyl)-1H-pyrazolo[3,4-d]pyrimidin-4-ylamine"
4635,87,172889-27-9,"1-(tert-butyl)-3-(4-chlorophenyl)-1H-pyrazolo[3,4-d]pyrimidin-4-ylamine"
4636,87,172889-27-9,"4-amino-5-(4-chlorophenyl)-7-(t-butyl)pyrazolo(3,4-d)pyrimidine"
4637,87,172889-27-9,C412373
4638,87,172889-27-9,PP2 cpd
4639,87,172889-27-9,Src family kinase inhibitor PP2
4640,87,172889-27-9,"3-(4-chlorophenyl) 1-(1,1-dimethylethyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine"
4641,87,172889-27-9,"1-(tert-butyl)-3-(4-chlorophenyl)-4-aminopyrazolo[3,4-d]pyrimidine"
4642,87,172889-27-9,"1-tert-butyl-3-(4-chlorophenyl)-1h-pyrazolo[3,4-d]pyrimidin-4-amine"
4643,87,172889-27-9,"4-amino-5-(4-chlorophenyl)-7-(tert-butyl)pyrazolo[3,4-d]pyrimidine"
4644,87,172889-27-9,[172889-27-9]
4645,87,172889-27-9,Kinome_2000
4646,87,172889-27-9,"3-(4-Chlorophenyl)-1-(2-methyl-2-propanyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine"
4647,87,172889-27-9,"1H-PYRAZOLO[3,4-D]PYRIMIDIN-4-AMINE,3-(4-CHLOROPHENYL)-1-(1,1-DIMETHYLETHYL)-"
4648,87,172889-27-9,PP2 and AG 1879
4649,87,172889-27-9,"1-tert-butyl-3-(4-chlorophenyl)pyrazolo[4,5-e]pyrimidin-4-amine"
4650,87,172889-27-9,MFCD01568210
4651,87,172889-27-9,"3-(4-chlorophenyl)-1-(1,1-dimethylethyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine"
4652,87,172889-27-9,"3-(4-chlorophenyl)1-(1,1-dimethylethyl)-1h-pyrazolo[3,4-d]pyrimidin-4-amine"
4653,87,172889-27-9,"1-tert-butyl-3-(4-chlorophenyl)pyrazolo[3,4-d]pyrimidin-4-amine"
4654,87,172889-27-9,CHEMBL406845
4655,87,172889-27-9,"1-tert-butyl-3-(4-chlorophenyl)-4-pyrazolo[3,4-d]pyrimidinamine"
4656,87,172889-27-9,PP-2
4657,87,172889-27-9,AGL 1879;PP 2;PP-2
4658,87,172889-27-9,PP2 (KINASE INHIBITOR)
4659,87,172889-27-9,PP 2 (AG 1879)
4660,87,172889-27-9,"4-amino-3-(4-chlorophenyl)-1-(t-butyl)-1h-pyrazolo[3,4-d]pyrimidine"
4661,294,1092351-67-1,PP242
4662,294,1092351-67-1,"2-(4-Amino-1-isopropyl-1H-pyrazolo[3,4-d]pyrimidin-3-yl)-1H-indol-5-ol"
4663,294,1092351-67-1,1H-Indol-5-ol
4664,294,1092351-67-1,"2-[4-amino-1-(1-methylethyl)-1H-pyrazolo[3,4-d]pyrimidin-3-yl]-"
4665,294,1092351-67-1,PP 242
4666,294,1092351-67-1,1092351-67-1
4667,294,1092351-67-1,"2-[4-Amino-1-(1-methylethyl)-1H-pyrazolo[3,4-d]pyrimidin-3-yl]-1H-indol-5-ol"
4668,294,1092351-67-1,"2-{4-amino-1-isopropylpyrazolo[3,4-d]pyrimidin-3-yl}-1H-indol-5-ol"
4669,294,1092351-67-1,"2-(4-Amino-1-isopropyl-1H-pyrazolo[3,4-d]pyrimidin-3-yl)1H-indol-5-ol"
4670,294,1092351-67-1,TORKinib
4671,294,1092351-67-1,MFCD12196869
4672,294,1092351-67-1,"2-[4-amino-1-(propan-2-yl)-1H-pyrazolo[3,4-d]pyrimidin-3-yl]-1H-indol-5-ol"
4673,294,1092351-67-1,PP-242
4674,294,1092351-67-1,Fluoxetine glucuronide
4677,294,1092351-67-1,T56-LIMKi |
4678,294,1092351-67-1,PP242|TORKinib
4679,294,1092351-67-1,[1092351-67-1]
4680,294,1092351-67-1,Torkinib (PP242)
4683,294,1092351-67-1,"2-(4-Amino-1-isopropyl-1H-pyrazolo(3,4-d)pyrimidin-3-yl)-1H-indol-5-ol"
4684,294,1092351-67-1,P2X
4685,294,1092351-67-1,"2-(4-amino-1-isopropyl-1h-pyrazolo[3,4-d]pyrimidin-3-yl)-1h-indol-5-ol,"
4686,294,1092351-67-1,"2-[4-amino-1-(1-methylethyl)-1h-pyrazolo-[3,4-d]pyrimidin-3-yl]-1h-indol-5-ol"
4687,223,5334-30-5,5-Amino-1-Phenylpyrazole-4-Carboxamide
4688,223,5334-30-5,50427-77-5
4689,223,5334-30-5,"4-Amino-1-phenylpyrazolo(3,4-e)pyrimidine"
4690,223,5334-30-5,"1-Phenyl-1H-pyrazolo[3,4-d]pyrimidin-4-ylamine"
4691,223,5334-30-5,5334-30-5
4692,223,5334-30-5,pp3
4693,223,5334-30-5,"1-Phenyl-1H-pyrazolo[3,4-d]pyrimidin-4-amine"
4694,223,5334-30-5,"4-AMINO-1-PHENYLPYRAZOLO[3,4-D]PYRIMIDINE"
4695,223,5334-30-5,"1H-Pyrazolo[3,4-d]pyrimidin-4-amine"
4696,223,5334-30-5,1-phenyl-
4697,223,5334-30-5,PP 3
4698,223,5334-30-5,"1-phenylpyrazolo[5,4-d]pyrimidine-4-ylamine"
4699,223,5334-30-5,198460
4700,223,5334-30-5,"4-Amino-7-phenylpyrazol[3,4-d]pyrimidine"
4701,223,5334-30-5,NSC 50566
4702,223,5334-30-5,NSC 11602
4703,223,5334-30-5,NSC 1401
4704,223,5334-30-5,"4-Amino-1-phenyl-1H-pyrazolo[3,4-d]pyrimidine"
4705,223,5334-30-5,SBB028425
4706,223,5334-30-5,[5334-30-5]
4707,223,5334-30-5,"1-phenylpyrazolo[3,4-d]pyrimidin-4-amine"
4708,223,5334-30-5,CHEMBL65063
4709,223,5334-30-5,IN1145
4710,223,5334-30-5,KKDPIZPUTYIBFX-UHFFFAOYSA-N
4711,223,5334-30-5,"1-phenyl-4-pyrazolo[3,4-d]pyrimidinamine"
4712,223,5334-30-5,'5334-30-5
4713,223,5334-30-5,c11h9n5
4714,223,5334-30-5,pp-3
4715,223,5334-30-5,5-Amino-1-phenylpyrazole-4-carboxamide|NSC 11602|NSC 50566
4716,88,1370261-96-3,"2-{[(1R,2S)-2-Aminocyclohexyl]amino}-4-{[3-(2H-1,2,3-triazol-2-yl)phenyl]amino}-5-pyrimidinecarboxamide"
4717,88,1370261-96-3,5-Pyrimidinecarboxamide
4718,88,1370261-96-3,"2-[[(1R,2S)-2-aminocyclohexyl]amino]-4-[[3-(2H-1,2,3-triazol-2-yl)phenyl]amino]-"
4719,88,1370261-96-3,"4-(3-(2H-1,2,3-triazol-2-yl)phenylamino)-2-((1R,2S)-2-aminocyclohexylamino)pyrimidine-5-carboxamide"
4720,88,1370261-96-3,P 505-15
4721,88,1370261-96-3,1370261-96-3
4722,88,1370261-96-3,P505-15
4723,88,1370261-96-3,"4-(3-(2H-1,2,3-Triazo-2-yl)phenylamino)-2-((1R,2S)-2-aminocyclohexylamino) pyrimidine-5-carboxamide acetate"
4724,88,1370261-96-3,1370261-97-4
4725,88,1370261-96-3,"2-[[(1R,2S)-2-aminocyclohexyl]amino]-4-[[3-(2H-1,2,3-triazol-2-yl)phenyl]amino]-5-pyrimidinecarboxamide"
4726,88,1370261-96-3,BIIB-057
4727,88,1370261-96-3,"2-[[(1R,2S)-2-aminocyclohexyl]amino]-4-[3-(triazol-2-yl)anilino]pyrimidine-5-carboxamide"
4728,88,1370261-96-3,BIIB057
4729,88,1370261-96-3,PRT 062607
4730,88,1370261-96-3,PRT062607
4731,88,1370261-96-3,PRT-062607
4732,88,1370261-96-3,PRT-2607
4733,88,1370261-96-3,"4-((3-(2H-1,2,3-Triazol-2-yl)phenyl)amino)-2-(((1R,2S)-2-aminocyclohexyl)amino)pyrimidine-5-carboxamide"
4734,88,1370261-96-3,PRT-062607;P505-15;PRT-2607;BIIB-057
4735,88,1370261-96-3,MFCD22580425
4736,88,1370261-96-3,"2-{[(1r,2s)-2-Aminocyclohexyl]amino}-4-{[3-(2h-1,2,3-Triazol-2-Yl)phenyl]amino}pyrimidine-5-Carboxamide"
4737,88,1370261-96-3,3YT
4738,88,1370261-96-3,1194954-52-3
4739,88,1370261-96-3,K9C42672RH
4740,89,431898-65-6,N-(6-Chloro-9H-beta-carbolin-8-yl)-nicotinamide
4741,89,431898-65-6,3-Pyridinecarboxamide
4742,89,431898-65-6,"N-(6-chloro-9H-pyrido[3,4-b]indol-8-yl)-"
4743,89,431898-65-6,PS-1145
4744,89,431898-65-6,431898-65-6
4745,89,431898-65-6,"N-(6-chloro-9H-pyrido[3,4-b]indol-8-yl)nicotinamide"
4746,89,431898-65-6,PS 1145
4747,89,431898-65-6,N-(6-Chloro-9H-beta-carbolin-8-yl)nicotinamide
4748,89,431898-65-6,MFCD18089825
4749,89,431898-65-6,"N-(6-chloro-9H-pyrido[3,4-b]indol-8-yl)pyridine-3-carboxamide"
4750,89,431898-65-6,CHEMBL79004
4751,89,431898-65-6,PS1145
4752,89,431898-65-6,PS1145;PS 1145
4753,89,431898-65-6,"N-(6-chloro-9H-pyrido[3,4-b]indol-8-yl)-3-pyridinecarboxamide"
4754,90,212844-53-6,Purv
4755,90,212844-53-6,2-(1R-Isopropyl-2-hydroxyethylamino)-6-(3-chloroanilino)-9-isopropylpurine
4756,90,212844-53-6,212844-53-6
4757,90,212844-53-6,6-((3-chloro)anilino)-2-(isopropyl-2-hydroxyethylamino)-9-isopropylpurine
4758,90,212844-53-6,P01
4759,90,212844-53-6,2-({6-[(3-CHLOROPHENYL)AMINO]-9-ISOPROPYL-9H-PURIN-2-YL}AMINO)-3-METHYLBUTAN-1-OL
4760,90,212844-53-6,Purvalanol- A
4761,90,212844-53-6,(2R)-2-[[6-[(3-Chlorophenyl)amino]-9-(1-methylethyl)-9H-purin-2-yl]amino]-3-methyl-1-butanol
4762,90,212844-53-6,8645511
4763,90,212844-53-6,(2R)-2-({6-[(3-chlorophenyl)amino]-9-(propan-2-yl)-9H-purin-2-yl}amino)-3-methylbutan-1-ol
4764,90,212844-53-6,(2R)-2-({6-[(3-Chlorophenyl)amino]-9-isopropyl-9H-purin-2-yl}amino)-3-methylbutan-1-ol
4765,90,212844-53-6,1-Butanol
4766,90,212844-53-6,2-[[6-[(3-chlorophenyl)amino]-9-(1-methylethyl)-9H-purin-2-yl]amino]-3-methyl-
4767,90,212844-53-6,[212844-53-6]
4768,90,212844-53-6,PURVALANOLA
4769,90,212844-53-6,NG 60 |
4770,90,212844-53-6,(2R)-2-({6-[(3-Chlorophenyl)amino]-9-isopropyl-9H-purin-2-yl}amino)-3-methyl-1-butanol
4771,90,212844-53-6,NG 60
4772,90,212844-53-6,(R)-2-((6-((3-Chlorophenyl)amino)-9-isopropyl-9H-purin-2-yl)amino)-3-methylbutan-1-ol
4773,90,212844-53-6,SG-60
4774,90,212844-53-6,allo-I1e-isoindoline |
4775,90,212844-53-6,MFCD02179211
